,ID,NM_LOCALID,LONG,LAT,ALT,UF_SIGLA,NM_REGIAO,REGIAO_SIGLA,UF
218,459,ALDEIA INDÍGENA SOSSEGO,-70.5570817730487,-6.9152022265087,136.381649,AM,Norte,N,Amazonas
219,460,ALDEIA INDÍGENA PRAIA SECA,-70.7153850609472,-7.03152136081508,148.829018,AM,Norte,N,Amazonas
220,461,ALDEIA INDÍGENA SÃO VICENTE,-70.5679466439174,-6.73682214192401,142.538701,AM,Norte,N,Amazonas
221,462,ALDEIA INDÍGENA MATRINCHÃ,-70.4082468361011,-6.7188158927949,137.130351,AM,Norte,N,Amazonas
222,463,ALDEIA INDÍGENA IGARAPÉ GRANDE,-69.3888233649732,-6.79555048337316,150.627449,AM,Norte,N,Amazonas
223,465,ALDEIA INDÍGENA CACAU,-69.9748285281245,-7.43399028134503,141.639189,AM,Norte,N,Amazonas
224,466,ALDEIA INDÍGENA LONTRA NOVO,-69.976453100329,-7.4098620347041,158.705656,AM,Norte,N,Amazonas
225,467,ALDEIA INDÍGENA LONTRA VELHO,-69.9755694468968,-7.40557457752598,139.068388,AM,Norte,N,Amazonas
226,468,ALDEIA INDÍGENA TERRA FIRME,-69.9727448877282,-7.38725862831893,147.151364,AM,Norte,N,Amazonas
227,469,ALDEIA INDÍGENA TERRA NOVA,-69.9736892248406,-7.38673923528843,141.162588,AM,Norte,N,Amazonas
228,470,ALDEIA INDÍGENA ARUIANÃ,-69.9439029410759,-7.3565731536726,152.328734,AM,Norte,N,Amazonas
229,471,ALDEIA INDÍGENA TRÊS BOCAS,-69.9142522238816,-7.31481224500777,140.607751,AM,Norte,N,Amazonas
230,472,ALDEIA INDÍGENA KULINA DO MACAPÁ,-70.6207871559906,-7.68882668633526,156.924665,AM,Norte,N,Amazonas
231,473,ALDEIA INDÍGENA ALEGRIA,-70.5602976484409,-7.65420102285324,152.349177,AM,Norte,N,Amazonas
232,475,ALDEIA INDÍGENA ACAPURI DO MEIO,-66.808598232951,-2.68147144264844,45.119196,AM,Norte,N,Amazonas
233,476,ALDEIA INDÍGENA ACAPURI DE CIMA,-66.8188261681886,-2.67378586302635,69.783916,AM,Norte,N,Amazonas
234,477,ALDEIA INDÍGENA ACAPURI DE BAIXO,-66.6631995123131,-2.67618976397615,44.781936,AM,Norte,N,Amazonas
235,480,ALDEIA INDÍGENA TENHARIM-TRANSAMAZÔNICA,-62.0695327765452,-7.93452107755329,87.96739,AM,Norte,N,Amazonas
236,482,ALDEIA INDÍGENA JIRHOY,-62.1724399477223,-7.84622130288135,92.178562,AM,Norte,N,Amazonas
237,485,ALDEIA INDÍGENA BOA VISTA,-71.2118996439634,-7.03298140461667,153.799897,AM,Norte,N,Amazonas
238,486,ALDEIA INDÍGENA MEDONHO,-71.0881417982286,-6.95919626759099,145.109238,AM,Norte,N,Amazonas
239,487,ALDEIA INDÍGENA PUEIRA,-70.7954745262695,-6.82056930838444,142.812113,AM,Norte,N,Amazonas
240,488,ALDEIA INDÍGENA JARÉ,-70.8233796552075,-6.86815575075646,157.755246,AM,Norte,N,Amazonas
241,489,ALDEIA INDÍGENA QUATRO BOCAS,-70.7687863229758,-6.86992336122501,141.796049,AM,Norte,N,Amazonas
242,490,ALDEIA INDÍGENA PIAU,-70.7575919517697,-6.86500415701786,136.110778,AM,Norte,N,Amazonas
243,491,ALDEIA INDÍGENA TIQUARA,-71.1746165427727,-6.99756021918758,154.471801,AM,Norte,N,Amazonas
244,492,ALDEIA INDÍGENA VALPARAÍSO,-70.7249689518665,-7.0057825658391,155.020544,AM,Norte,N,Amazonas
245,493,ALDEIA INDÍGENA PENEDO,-70.7385269863118,-6.83678687138474,145.933744,AM,Norte,N,Amazonas
246,512,ALDEIA INDÍGENA BOCA XURIMAN,-67.8255683435314,-6.04822607788402,85.682593,AM,Norte,N,Amazonas
247,513,ALDEIA INDÍGENA TERRA NOVA,-67.74640063585,-6.11526127208426,97.607109,AM,Norte,N,Amazonas
248,514,ALDEIA INDÍGENA RESEMAN,-67.8208349412742,-6.11291873307085,100.521032,AM,Norte,N,Amazonas
249,515,ALDEIA INDÍGENA BUZINA,-67.888176023147,-6.48850582155496,130.434786,AM,Norte,N,Amazonas
250,516,ALDEIA INDÍGENA MORADA NOVA,-67.8746073991965,-6.35388791291741,95.178672,AM,Norte,N,Amazonas
251,517,ALDEIA INDÍGENA BOIADOR,-67.9386309510189,-6.40776631022595,101.245236,AM,Norte,N,Amazonas
252,518,ALDEIA INDÍGENA PATOA,-67.8797138922291,-6.2895461746823,93.019873,AM,Norte,N,Amazonas
253,519,ALDEIA INDÍGENA ITAÚBA,-67.9876685535202,-6.50496786899494,109.141387,AM,Norte,N,Amazonas
254,520,ALDEIA INDÍGENA RESEMA,-67.8074232498247,-6.10823365504402,89.428489,AM,Norte,N,Amazonas
255,525,ALDEIA INDÍGENA SÃO JOAQUIM,-66.4630596666852,-1.60811556057663,56.022518,AM,Norte,N,Amazonas
256,526,ALDEIA INDÍGENA ABACATAL,-66.4587185428527,-1.62216277082944,47.244526,AM,Norte,N,Amazonas
257,527,ALDEIA INDÍGENA JUTAÍ,-66.8887238656765,-1.72086360245785,44.084909,AM,Norte,N,Amazonas
258,528,ALDEIA INDÍGENA JEREMIAS,-66.9030345682351,-1.77314809280252,60.804497,AM,Norte,N,Amazonas
259,529,ALDEIA INDÍGENA SÃO JOSÉ DO APAPORIS,-69.4063925163807,-1.27583333754623,75.302876,AM,Norte,N,Amazonas
260,533,ALDEIA INDÍGENA CLEUSA,-65.8142258627079,-2.90476446430665,46.026455,AM,Norte,N,Amazonas
261,534,ALDEIA INDÍGENA JAPIIM,-65.8046232644452,-2.91504503164481,46.02278,AM,Norte,N,Amazonas
262,535,ALDEIA INDÍGENA CASTANHEIRA,-65.7960129999456,-2.85765776169715,54.310686,AM,Norte,N,Amazonas
263,536,ALDEIA INDÍGENA SANTA RITA,-65.8428823486863,-2.85574034239935,57.213987,AM,Norte,N,Amazonas
264,537,ALDEIA INDÍGENA PAUIPIXUNA,-65.8436084682436,-2.85552604816685,57.737484,AM,Norte,N,Amazonas
265,538,ALDEIA INDÍGENA BOCA DO ACRE,-65.7735105225928,-2.73936408323799,51.070688,AM,Norte,N,Amazonas
266,541,ALDEIA INDÍGENA ESPÍRITO SANTO,-67.0584073319448,-2.6580355352105,45.530144,AM,Norte,N,Amazonas
267,542,ALDEIA INDÍGENA NOVO PROGRESSO,-67.0767703464864,-2.7114482060936,63.613843,AM,Norte,N,Amazonas
268,543,ALDEIA INDÍGENA BUGAIO,-66.8983499647994,-2.82276958425583,52.421141,AM,Norte,N,Amazonas
269,544,ALDEIA INDÍGENA BOA VISTA,-66.8191237183376,-2.81868000618451,53.88473,AM,Norte,N,Amazonas
270,545,ALDEIA INDÍGENA SANTA FÉ,-67.0573998506433,-2.90817193414442,52.66641,AM,Norte,N,Amazonas
271,546,ALDEIA INDÍGENA BACABAL,-67.0642134104656,-2.89106497547389,48.112639,AM,Norte,N,Amazonas
272,547,ALDEIA INDÍGENA CASTANHAL,-67.0689178499265,-2.89484423615129,49.189438,AM,Norte,N,Amazonas
273,548,ALDEIA INDÍGENA GATO,-67.501001959272,-4.07361341343765,73.502274,AM,Norte,N,Amazonas
274,549,ALDEIA INDÍGENA SAMPAIO,-67.0598468535119,-3.07397638845631,44.087422,AM,Norte,N,Amazonas
275,550,ALDEIA INDÍGENA ARIRAMBA,-67.1189516068566,-3.25241676403313,50.241928,AM,Norte,N,Amazonas
276,551,ALDEIA INDÍGENA SÃO LUIZ,-67.0276716625464,-3.06532333090829,44.610755,AM,Norte,N,Amazonas
277,552,ALDEIA INDÍGENA JARINAL,-69.5711837866041,-5.85453987127878,125.259566,AM,Norte,N,Amazonas
278,553,ALDEIA INDÍGENA QUEIMADA,-69.5380686903945,-5.85855168053217,126.979781,AM,Norte,N,Amazonas
279,555,ALDEIA INDÍGENA JAPIIM,-64.6517713268979,-7.72182534207034,87.214711,AM,Norte,N,Amazonas
280,556,ALDEIA INDÍGENA CLEUSA,-64.5592579373959,-7.72007098409701,88.070047,AM,Norte,N,Amazonas
281,557,ALDEIA INDÍGENA CASTANHEIRA,-64.7268620933533,-7.4581393867955,84.265488,AM,Norte,N,Amazonas
282,558,ALDEIA INDÍGENA SANTA RITA,-65.1850083101365,-7.40573767253362,80.124794,AM,Norte,N,Amazonas
283,559,ALDEIA INDÍGENA SÃO CLEMENTE,-65.2792652167991,-7.44189337978348,77.071309,AM,Norte,N,Amazonas
284,560,ALDEIA INDÍGENA ESTIRÃO,-65.2780516481796,-7.46786531199425,62.366441,AM,Norte,N,Amazonas
285,561,ALDEIA INDÍGENA CRISPIM,-65.2648851287364,-7.51186498936216,74.1632,AM,Norte,N,Amazonas
286,562,ALDEIA INDÍGENA NOVA FORTALEZA,-65.3015469265741,-7.54685471196059,68.427776,AM,Norte,N,Amazonas
287,563,ALDEIA INDÍGENA VISTA ALEGRE,-65.3750634324099,-7.50352177333774,86.823208,AM,Norte,N,Amazonas
288,564,ALDEIA INDÍGENA ARAÇÁ,-64.9365974658491,-7.31835467030355,78.810701,AM,Norte,N,Amazonas
289,565,ALDEIA INDÍGENA ÁGUA BRANCA,-65.0753064528503,-7.18111083500884,77.842129,AM,Norte,N,Amazonas
290,566,ALDEIA INDÍGENA AJURICABA,-65.1504785873693,-7.17680964079719,71.838256,AM,Norte,N,Amazonas
291,567,ALDEIA INDÍGENA CASA NOVA,-65.2603085999693,-7.30681302215249,87.481735,AM,Norte,N,Amazonas
292,568,ALDEIA INDÍGENA SÃO FRANCISCO,-65.3608090357898,-7.26218017050277,99.810115,AM,Norte,N,Amazonas
293,569,ALDEIA INDÍGENA PAUZINHO,-65.3820830982346,-7.38054881008026,78.307934,AM,Norte,N,Amazonas
294,570,ALDEIA INDÍGENA CANUARU,-65.5631409335223,-7.41718054432861,79.290526,AM,Norte,N,Amazonas
295,571,ALDEIA INDÍGENA VINHAS,-67.2491058042089,-9.10584173251322,154.762917,AM,Norte,N,Amazonas
296,572,ALDEIA INDÍGENA MAERIENE,-66.8531911238271,-7.92710132356711,107.658832,AM,Norte,N,Amazonas
297,573,ALDEIA INDÍGENA KANACURI,-66.5337832156597,-7.80064444659561,107.278384,AM,Norte,N,Amazonas
298,574,ALDEIA INDÍGENA ALTO SAPATINE,-66.2821080478987,-8.05186467056213,90.297407,AM,Norte,N,Amazonas
299,575,ALDEIA INDÍGENA MORADA,-66.0863719063948,-7.79585760923544,81.812777,AM,Norte,N,Amazonas
300,576,ALDEIA INDÍGENA SÃO PEDRO,-65.7371470874471,-7.91565383397607,79.647478,AM,Norte,N,Amazonas
301,577,ALDEIA INDÍGENA TRÊS BOCAS,-65.7695571301732,-7.93268639380089,82.034867,AM,Norte,N,Amazonas
302,578,ALDEIA INDÍGENA BOA ESPERANÇA,-66.0489575063928,-7.52710196269048,116.749589,AM,Norte,N,Amazonas
303,579,ALDEIA INDÍGENA INDEPENDÊNCIA,-66.0694088711345,-7.6956779500698,70.961415,AM,Norte,N,Amazonas
304,603,ALDEIA INDÍGENA LAGO DOS BAETAS,-62.1967340577678,-6.19316269409137,45.324336,AM,Norte,N,Amazonas
305,604,ALDEIA INDÍGENA BOA ESPERANÇA,-60.8098925115849,-5.59393215509742,40.100219,AM,Norte,N,Amazonas
306,606,ALDEIA INDÍGENA ITAÚBA,-61.9459492594831,-6.16329520633583,64.954885,AM,Norte,N,Amazonas
307,607,ALDEIA INDÍGENA TERRA PRETA DO JAUARI,-61.9706317288492,-6.20534552485947,40.784025,AM,Norte,N,Amazonas
308,608,ALDEIA INDÍGENA SANTA CRUZ,-61.9565441063596,-6.24385835886474,48.74302,AM,Norte,N,Amazonas
309,609,ALDEIA INDÍGENA VISTA ALEGRE I,-61.9365481940358,-6.19900163145729,33.055875,AM,Norte,N,Amazonas
310,610,ALDEIA INDÍGENA VISTA ALEGRE II,-60.759842212627,-5.5100356676336,35.492058,AM,Norte,N,Amazonas
311,611,ALDEIA INDÍGENA PONTA NATAL,-60.7876082156935,-5.55289269407354,50.611785,AM,Norte,N,Amazonas
312,612,ALDEIA INDÍGENA TERRA PRETA,-60.8087545377954,-5.70011612500054,26.726745,AM,Norte,N,Amazonas
313,613,ALDEIA INDÍGENA TAUARI,-60.7899025956889,-5.71991135783669,56.840141,AM,Norte,N,Amazonas
314,614,ALDEIA INDÍGENA BOA UNIÃO,-60.8102147878247,-5.58732117281,22.0,AM,Norte,N,Amazonas
315,615,ALDEIA INDÍGENA CARACARAÍ,-61.5301943518318,-6.17046161251824,68.052973,AM,Norte,N,Amazonas
316,616,ALDEIA INDÍGENA GARROTE,-61.560322470161,-6.15031129882052,33.028023,AM,Norte,N,Amazonas
317,617,ALDEIA INDÍGENA PUPUNHA,-61.5168777754095,-6.20976961362316,34.022128,AM,Norte,N,Amazonas
318,618,ALDEIA INDÍGENA PALMEIRAS,-61.9943276261981,-6.06479595241778,39.612234,AM,Norte,N,Amazonas
319,620,ALDEIA INDÍGENA VILA NOVA I,-65.0759499268702,-2.45094193931541,31.597376,AM,Norte,N,Amazonas
320,621,ALDEIA INDÍGENA VILA NOVA II,-65.0901791212751,-2.40943970937846,45.650684,AM,Norte,N,Amazonas
321,622,ALDEIA INDÍGENA SÃO JOSÉ DO CUIU-CUIU,-65.0706971344154,-2.45744297825847,33.771159,AM,Norte,N,Amazonas
322,623,ALDEIA INDÍGENA SANTO SÃO PEDRO,-65.1317867921029,-2.3448806830474,30.0,AM,Norte,N,Amazonas
323,624,ALDEIA INDÍGENA NOVA ESTRELA,-65.0598967475392,-2.44706649685479,45.880485,AM,Norte,N,Amazonas
324,625,ALDEIA INDÍGENA PATAUÁ,-65.7913793086624,-1.84408432192571,49.273743,AM,Norte,N,Amazonas
325,626,ALDEIA INDÍGENA SÃO FRANCISCO,-65.6252119343816,-1.80679569826307,51.831225,AM,Norte,N,Amazonas
326,628,ALDEIA INDÍGENA BELO HORIZONTE,-57.2736066758573,-3.75229724151978,36.466688,AM,Norte,N,Amazonas
327,629,ALDEIA INDÍGENA MONTE OREBE,-57.2439919335761,-3.74823277835846,46.265304,AM,Norte,N,Amazonas
328,630,ALDEIA INDÍGENA SÃO BENTO,-57.2604720367745,-3.75036589595908,32.018884,AM,Norte,N,Amazonas
329,631,ALDEIA INDÍGENA SÃO PEDRO,-57.2738183936888,-3.74361527846202,32.615067,AM,Norte,N,Amazonas
330,632,ALDEIA INDÍGENA VALE DO QUINHA,-57.272977111099,-3.73513063274648,30.524554,AM,Norte,N,Amazonas
331,638,ALDEIA INDÍGENA BRASILÉIA,-57.1750652772166,-3.86567017296819,22.798854,AM,Norte,N,Amazonas
332,639,ALDEIA INDÍGENA SENHORA DE NAZARÉ,-57.2339457167389,-3.7872576560049,18.565022,AM,Norte,N,Amazonas
333,640,ALDEIA INDÍGENA SÃO SEBASTIÃO,-57.2846530632994,-3.75516891906664,5.0,AM,Norte,N,Amazonas
334,641,ALDEIA INDÍGENA MENINO DE DEUS,-57.3071464667661,-3.75343979708503,8.100676,AM,Norte,N,Amazonas
335,642,ALDEIA INDÍGENA SANTA MARIA,-57.148044679962,-3.92630221135456,33.368215,AM,Norte,N,Amazonas
336,643,ALDEIA INDÍGENA VILA NOVA II,-57.1763988809043,-3.74073222688684,33.045125,AM,Norte,N,Amazonas
337,644,ALDEIA INDÍGENA SÃO BONIFÁCIO,-57.0263647444423,-3.74624553459927,35.597206,AM,Norte,N,Amazonas
338,645,ALDEIA INDÍGENA MARAU NOVO,-56.9908775534949,-3.67413487722934,36.526137,AM,Norte,N,Amazonas
339,646,ALDEIA INDÍGENA NOVA ALDEIA,-57.0875272535966,-3.68280198961023,11.967296,AM,Norte,N,Amazonas
340,647,ALDEIA INDÍGENA SANTA FÉ,-57.209134605229,-3.73510667461532,6.30207,AM,Norte,N,Amazonas
341,648,ALDEIA INDÍGENA SANTA ISABEL,-57.1288736768548,-3.7224569059862,17.916724,AM,Norte,N,Amazonas
342,649,ALDEIA INDÍGENA SANTO ÂNGELO,-56.996429479814,-3.66546776484845,39.297092,AM,Norte,N,Amazonas
343,650,ALDEIA INDÍGENA BARREIRINHA,-57.2172893440892,-3.71995920276643,13.022297,AM,Norte,N,Amazonas
344,651,ALDEIA INDÍGENA VISTA ALEGRE,-57.0945063284865,-3.69523053138113,28.585575,AM,Norte,N,Amazonas
345,652,ALDEIA INDÍGENA ILHA MIQUILES,-57.2373558899931,-3.7531404575321,7.880286,AM,Norte,N,Amazonas
346,653,ALDEIA INDÍGENA SÃO JOSÉ,-57.2296678126844,-3.75659683823685,28.188753,AM,Norte,N,Amazonas
347,654,ALDEIA INDÍGENA SÃO JORGE,-57.1217686983176,-3.72040595498017,12.116251,AM,Norte,N,Amazonas
348,655,ALDEIA INDÍGENA TERRA NOVA,-57.2026288584018,-3.73747584894125,10.322401,AM,Norte,N,Amazonas
349,656,ALDEIA INDÍGENA NOVO REMANSO,-57.0228081518112,-3.74034273112058,39.788622,AM,Norte,N,Amazonas
350,657,ALDEIA INDÍGENA NOVA LIBERDADE,-57.114077632045,-3.71317635268391,10.356124,AM,Norte,N,Amazonas
351,658,ALDEIA INDÍGENA ANTIÓQUIA II,-57.2122651583713,-3.73348961912302,16.696686,AM,Norte,N,Amazonas
352,659,ALDEIA INDÍGENA SANTO ANTÔNIO,-57.0474042580665,-3.63576586286901,26.711384,AM,Norte,N,Amazonas
353,660,ALDEIA INDÍGENA BOAS NOVAS,-57.1504861686853,-3.75183677914762,13.200244,AM,Norte,N,Amazonas
354,661,ALDEIA INDÍGENA LIVRAMENTO I,-57.0689249290995,-3.6480361568015,20.540867,AM,Norte,N,Amazonas
355,662,ALDEIA INDÍGENA SAGRADA FAMÍLIA,-57.1027981228961,-3.7027677763283,34.997931,AM,Norte,N,Amazonas
356,663,ALDEIA INDÍGENA LIVRAMENTO II,-57.085381778095,-3.67676422592916,17.189739,AM,Norte,N,Amazonas
357,664,ALDEIA INDÍGENA NOVA AMÉRICA,-57.2209649646065,-3.74867375015979,31.644602,AM,Norte,N,Amazonas
358,665,ALDEIA INDÍGENA NOVA ESPERANÇA,-57.1097102173339,-3.70897190312155,11.534083,AM,Norte,N,Amazonas
359,666,ALDEIA INDÍGENA NAZARÉ,-57.076916895127,-3.67980937741238,26.312557,AM,Norte,N,Amazonas
360,667,ALDEIA INDÍGENA VILA BATISTA,-57.1503091576298,-3.74717086560889,27.097901,AM,Norte,N,Amazonas
361,668,ALDEIA INDÍGENA NOVA JERUSALEM,-57.209730200181,-3.78421900036155,13.42852,AM,Norte,N,Amazonas
362,669,ALDEIA INDÍGENA VILA DA PAZ,-57.2048799671719,-3.79011571891676,12.867897,AM,Norte,N,Amazonas
363,670,ALDEIA INDÍGENA SAGRADO CORAÇÃO DE JESUS,-57.189473879959,-3.80693228664829,5.0,AM,Norte,N,Amazonas
364,671,ALDEIA INDÍGENA MONTE SINAI,-57.1701825089049,-3.85451118930351,16.94231,AM,Norte,N,Amazonas
365,672,ALDEIA INDÍGENA MONTE SALÉM,-57.1538546534536,-3.87225385193039,32.604372,AM,Norte,N,Amazonas
366,673,ALDEIA INDÍGENA MONTE DA BENÇÃO,-57.1533045410385,-3.90318013651622,28.339578,AM,Norte,N,Amazonas
367,678,ALDEIA INDÍGENA RIOZINHO,-57.9210059295197,-1.43255920223568,35.420985,AM,Norte,N,Amazonas
368,679,ALDEIA INDÍGENA JUTAÍ,-57.9358567636795,-1.40950308384437,62.308679,AM,Norte,N,Amazonas
369,680,ALDEIA INDÍGENA KASAUNA,-58.0335405837439,-1.11119326530736,94.930017,AM,Norte,N,Amazonas
370,681,ALDEIA INDÍGENA AREIA,-57.6277757586626,-1.59414746897613,40.947765,AM,Norte,N,Amazonas
371,691,ALDEIA INDÍGENA NOVA GALILÉIA,-56.8122838604598,-3.22382162162933,16.010159,AM,Norte,N,Amazonas
372,692,ALDEIA INDÍGENA MONTE CARMELO,-56.8440447600811,-3.1880891906505,25.458024,AM,Norte,N,Amazonas
373,693,ALDEIA INDÍGENA VILA ALEGRIA,-56.847567645828,-3.15842523035439,23.410097,AM,Norte,N,Amazonas
374,694,ALDEIA INDÍGENA VILA BATISTA,-56.8186594685637,-3.2194745240424,12.284465,AM,Norte,N,Amazonas
375,695,ALDEIA INDÍGENA VILA DA PAZ,-56.8471518014855,-3.17657281509479,39.552425,AM,Norte,N,Amazonas
376,696,ALDEIA INDÍGENA VILA SÃO FRANCISCO,-56.8633300570212,-3.15278069672706,22.001327,AM,Norte,N,Amazonas
377,721,COMUNIDADE ARIABÚ,-66.1341204543999,0.627291980486901,90.750943,AM,Norte,N,Amazonas
378,722,ALDEIA INDÍGENA KXAMATA,-65.1545070400952,0.506954487011369,100.149347,AM,Norte,N,Amazonas
379,723,ALDEIA INDÍGENA IAPAHANA,-65.1486723020301,0.513010832254675,101.270494,AM,Norte,N,Amazonas
380,724,ALDEIA INDÍGENA POHOROA,-65.1831968127049,0.673140600487699,114.808305,AM,Norte,N,Amazonas
381,725,ALDEIA INDÍGENA PUKIMA,-65.0948204475742,0.743980459529606,100.711496,AM,Norte,N,Amazonas
382,726,ALDEIA INDÍGENA RAITÁ,-65.0693451505519,0.452931887441075,70.044446,AM,Norte,N,Amazonas
383,727,ALDEIA INDÍGENA IXIMÃ,-65.0506733333769,0.666034089125364,119.661084,AM,Norte,N,Amazonas
384,728,ALDEIA INDÍGENA IRAPAGE,-65.0358870542365,0.722842239520144,102.036859,AM,Norte,N,Amazonas
385,729,ALDEIA INDÍGENA KOMA,-65.0452893509379,0.860716896357954,97.494985,AM,Norte,N,Amazonas
386,734,ALDEIA INDÍGENA LAGO GRANDE,-67.9930381464851,-3.11104209640176,75.936296,AM,Norte,N,Amazonas
387,735,ALDEIA INDÍGENA ILHA DE PORTO AMÉRICA,-67.9387330979045,-3.11555943365624,48.346116,AM,Norte,N,Amazonas
388,736,ALDEIA INDÍGENA BOA VISTA DO LAGO GRANDE,-67.9966622901988,-3.11486944979247,47.851456,AM,Norte,N,Amazonas
389,737,ALDEIA INDÍGENA PORTO NOVO,-68.1258525910811,-3.03091514973594,50.107868,AM,Norte,N,Amazonas
390,738,ALDEIA INDÍGENA SÃO JOÃO,-68.2005295091103,-2.98518545896257,82.843278,AM,Norte,N,Amazonas
391,739,ALDEIA INDÍGENA MONTE DAS OLIVEIRAS,-68.2275151012817,-2.97104919148709,71.228336,AM,Norte,N,Amazonas
392,740,ALDEIA INDÍGENA SÃO JOSÉ,-68.2290757989578,-3.03218141317565,56.423746,AM,Norte,N,Amazonas
393,741,ALDEIA INDÍGENA MAPURUM,-68.4938938767288,-2.98362741189611,63.507887,AM,Norte,N,Amazonas
394,742,ALDEIA INDÍGENA PATIÁ,-67.9133671276801,-3.15704089584058,48.0,AM,Norte,N,Amazonas
395,743,ALDEIA INDÍGENA NOVO DIA,-68.4753129998822,-2.87368910921326,56.477097,AM,Norte,N,Amazonas
396,744,ALDEIA INDÍGENA BOA VISTA DO IGARAPÉ MATINTIN,-68.5148549127813,-2.8746426920223,94.898778,AM,Norte,N,Amazonas
397,751,ALDEIA INDÍGENA CANADÁ,-69.0136163085509,1.20441373330591,127.147234,AM,Norte,N,Amazonas
398,752,ALDEIA INDÍGENA JERUSALÉM,-69.617624664079,1.72737744823026,159.130448,AM,Norte,N,Amazonas
399,753,ALDEIA INDÍGENA TUNUI CACHOEIRA,-68.1523038492006,1.38966449357964,97.781541,AM,Norte,N,Amazonas
400,754,ALDEIA INDÍGENA TARAQUA,-68.5443548653858,-0.128879138873796,125.100806,AM,Norte,N,Amazonas
401,755,ALDEIA INDÍGENA NOVA FUNDAÇÃO,-69.6431329686887,0.266470749868239,108.659887,AM,Norte,N,Amazonas
402,756,ALDEIA INDÍGENA BARREIRA III,-69.5686910542236,0.229821633508119,115.153956,AM,Norte,N,Amazonas
403,757,ALDEIA INDÍGENA VILA NOVA DO RIO XIE,-67.1828086174987,-0.958462273402131,82.856745,AM,Norte,N,Amazonas
404,758,ALDEIA INDÍGENA TABOCAL DO MASSARABI,-65.9179474930115,-0.314920873916295,42.0,AM,Norte,N,Amazonas
405,759,ALDEIA INDÍGENA TAPEREIRA,-66.2869263180528,-0.370941776238362,55.945265,AM,Norte,N,Amazonas
406,760,ALDEIA INDÍGENA ARURA,-66.3340875988684,-0.357873499432415,51.600103,AM,Norte,N,Amazonas
407,761,ALDEIA INDÍGENA BOA VISTA,-67.3226166177117,-0.410379543128455,92.595393,AM,Norte,N,Amazonas
408,763,ALDEIA INDÍGENA MATURACÁ,-66.1487989813947,0.620692105376298,91.868009,AM,Norte,N,Amazonas
409,764,ALDEIA INDÍGENA BALAIO,-66.6504518897702,0.386960300364784,73.726739,AM,Norte,N,Amazonas
410,765,ALDEIA INDÍGENA ANAMUIM RIO XIE,-67.4101756511601,1.79196247455569,87.713604,AM,Norte,N,Amazonas
411,766,ALDEIA INDÍGENA SÃO JOSÉ DE MARABITANA,-66.8076005927914,0.93330737501212,90.840914,AM,Norte,N,Amazonas
412,770,ALDEIA INDÍGENA TI PORTO REDENÇÃO,-68.6818329715298,-3.40493877621547,79.100967,AM,Norte,N,Amazonas
413,771,ALDEIA INDÍGENA NOVA ESTRELA DE NATAL,-69.0463424148156,-3.4830468596139,93.998715,AM,Norte,N,Amazonas
414,772,ALDEIA INDÍGENA BOM JESUS DO CAMATIÃ,-69.0599313654671,-3.49654004853774,71.518392,AM,Norte,N,Amazonas
415,773,ALDEIA INDÍGENA DE CUAPU,-69.2392353843341,-3.5996748114797,67.786103,AM,Norte,N,Amazonas
416,774,ALDEIA INDÍGENA NOSSA SENHORA DE NAZARÉ,-69.1508482753421,-3.54781561782578,67.794727,AM,Norte,N,Amazonas
417,775,ALDEIA INDÍGENA VILA BAIA,-69.2321938741979,-3.58721026252269,67.693795,AM,Norte,N,Amazonas
418,776,ALDEIA INDÍGENA SÃO JOSÉ,-69.1363819074426,-3.54331337271756,67.095218,AM,Norte,N,Amazonas
419,777,ALDEIA INDÍGENA NOVA UNIÃO,-69.1022722706763,-3.29538604995923,62.931429,AM,Norte,N,Amazonas
420,778,ALDEIA INDÍGENA NOVA JORDÂNIA,-69.1056679766927,-3.29387009015995,63.253139,AM,Norte,N,Amazonas
421,779,ALDEIA INDÍGENA BOM JESUS DO PASSE,-68.8141450621796,-3.45679182986826,52.0,AM,Norte,N,Amazonas
422,780,ALDEIA INDÍGENA PORTO NOVO,-68.7035925043724,-3.40912824580276,64.313478,AM,Norte,N,Amazonas
423,781,ALDEIA INDÍGENA NOVA ESPERANÇA DO JANDIATUBA,-68.8620114050347,-3.50382813568193,67.836284,AM,Norte,N,Amazonas
424,782,ALDEIA INDÍGENA MONTE VERDE DO JANDIATUBA,-68.8456391834895,-3.55529533437209,82.927171,AM,Norte,N,Amazonas
425,783,ALDEIA INDÍGENA MARCO DA REDENÇÃO,-69.2437042775257,-3.38737436152351,61.871105,AM,Norte,N,Amazonas
426,784,ALDEIA INDÍGENA FLORESTA AMAZÔNICA,-69.2450649373007,-3.3993036435621,64.03859,AM,Norte,N,Amazonas
427,786,ALDEIA INDÍGENA VENDAVAL,-69.4452656164642,-3.7134707126643,62.545469,AM,Norte,N,Amazonas
428,787,CAMPO ALEGRE,-69.3891732894664,-3.59549461976104,63.538081,AM,Norte,N,Amazonas
429,788,ALDEIA INDÍGENA PARANÁ-PARA I,-69.3277827547928,-3.54016702680212,56.0,AM,Norte,N,Amazonas
430,789,ALDEIA INDÍGENA NOVO PARAÍSO,-69.4226352124302,-3.71561215819974,57.868007,AM,Norte,N,Amazonas
431,790,ALDEIA INDÍGENA MONTE SINAI DO CAMATIÃ,-69.2731473928672,-3.69618934419487,74.522703,AM,Norte,N,Amazonas
